2024-06-25T07:44:17.273Z,HTTPS://API-F9B15FAF.DUOSECURITY.COM/FRAME/FRAMELESS/V4/AUTH?SID=FRAMELESS-237B0121-C341-4224-8A43-27D6B51C67FE&TX=EYJHBGCIOIJIUZUXMIISINR5CCI6IKPXVCJ9.EYJKDW9FDW5HBWUIOIJVC3JOMJE3OSISINNJB3BLIJOIB3BLBMLKIIWICMVZCG9UC2VFDHLWZSI6IMNVZGUILCJYZWRPCMVJDF91CMKIOIJODHRWCZOVL2ZLZGF1DGGUY29SB3JHZG8UZWR1L2LKCC9WCM9MAWXLL0F1DGHUL0R1BY8YRKEVZHVVLWNHBGXIYWNRIIWIC3RHDGUIOIIXZTA1MJA5MJHHNZI4YTK3ZJU5OTNJODVMNZRHNZYZYI42NTMXNZMZMYISIMV4CCI6MTCXOTMWNTA1NSWIDXNLX2R1B19JB2RLX2F0DHJPYNV0ZSI6ZMFSC2USIMNSAWVUDF9PZCI6IKRJOU41MUI5SURLS0W2RFNPWFIZIN0.ZUVKUL9NTCET5J80HRFS0SAKMH9A05Q307G_YREBRDRJDVMTBSXRA1OL5TNZJN7K0IYXO7KNYI-XIG4Q1YKWXW,access
2024-06-25T07:44:17.811Z,HTTPS://API-F9B15FAF.DUOSECURITY.COM/FRAME/V4/AUTH/PROMPT?SID=FRAMELESS-237B0121-C341-4224-8A43-27D6B51C67FE,access
2024-06-25T07:44:19.166Z,[OBJECT HTMLBUTTONELEMENT],click
2024-06-25T07:44:24.335Z,[OBJECT HTMLBUTTONELEMENT],click
2024-06-25T07:44:26.616Z,[OBJECT HTMLINPUTELEMENT],click
2024-06-25T07:44:38.817Z,[OBJECT HTMLBUTTONELEMENT],click
2024-06-25T07:44:38.819Z,[OBJECT HTMLFORMELEMENT],submit
2024-06-25T07:44:42.452Z,HTTPS://FEDAUTH.COLORADO.EDU/IDP/PROFILE/SAML2/REDIRECT/SSO?EXECUTION=E1S4,access
2024-06-25T07:44:42.695Z,HTTPS://FEDAUTH.COLORADO.EDU/IDP/PROFILE/SAML2/REDIRECT/SSO?EXECUTION=E1S4,access
2024-06-25T07:44:43.320Z,HTTPS://BUFFPORTAL.COLORADO.EDU/,access
2024-06-25T07:44:46.506Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:44:46.510Z,[OBJECT HTMLTABLECELLELEMENT],click
2024-06-25T07:44:57.112Z,[OBJECT HTMLELEMENT],click
2024-06-25T07:45:00.987Z,[OBJECT HTMLLIELEMENT],click
2024-06-25T07:45:20.713Z,[OBJECT HTMLSPANELEMENT],click
2024-06-25T07:45:22.793Z,HTTPS://WWW.COLORADO.EDU/REGISTRAR/STUDENTS/REGISTRATION/SEARCH#WHAT_DOES_IT_MEAN_IF_A_CLASS_039_S_INSTRUCTION_METHOD_IS_ONLINE_REMOTE_OR_HYBRID_-434,access
2024-06-25T07:45:33.987Z,HTTPS://OUTLOOK.OFFICE.COM/MAIL/,access
2024-06-25T07:46:29.617Z,HTTPS://WWW.GOOGLE.COM/SEARCH?Q=SPOTIFY&RLZ=1C5CHFA_ENUS962US962&OQ=&GS_LCRP=EGZJAHJVBWUQBGGBEEUYOZIGCAAQRRG5MGYIARBFGDSYDAGCEAAYQXIABBIKBTISCAMQABHDGIMBGLEDGIAEGIOFMGWIBBAUGEMYGAQYIGUYBGGFEEUYPDIGCAYQRRG8MGYIBXAFGEDSAQGXOTQ2AJBQN6GCALACAA&SOURCEID=CHROME&IE=UTF-8,access
2024-06-25T07:46:35.186Z,HTTPS://OPEN.SPOTIFY.COM/,access
2024-06-25T07:46:48.855Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:46:56.134Z,HTTPS://OPEN.SPOTIFY.COM/ARTIST/0FXXQ0TEYTEBM8GGG0XDOC,click
2024-06-25T07:47:23.852Z,HTTPS://WWW.CHESS.COM/HOME,access
2024-06-25T07:47:25.916Z,[OBJECT HTMLSPANELEMENT],click
2024-06-25T07:47:28.079Z,HTTPS://WWW.CHESS.COM/PLAY/ONLINE,click
2024-06-25T07:47:29.345Z,HTTPS://WWW.CHESS.COM/PLAY/ONLINE,access
2024-06-25T07:47:35.199Z,[OBJECT HTMLBUTTONELEMENT],click
2024-06-25T07:47:35.205Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:47:42.034Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:47:44.998Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:47:50.633Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:47:55.998Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:48:05.180Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:48:13.737Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:48:20.548Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:48:31.948Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:48:41.600Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:48:55.006Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:49:10.399Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:49:15.814Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:49:28.952Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:49:38.168Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:49:43.647Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:50:08.580Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:50:29.993Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:50:58.629Z,[OBJECT HTMLSPANELEMENT],click
2024-06-25T07:50:59.602Z,HTTPS://WWW.CHESS.COM/PLAY,access
2024-06-25T07:51:02.064Z,[OBJECT HTMLSPANELEMENT],click
2024-06-25T07:51:02.592Z,HTTPS://WWW.CHESS.COM/PLAY,access
2024-06-25T07:51:57.714Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T07:52:16.551Z,HTTPS://OPEN.SPOTIFY.COM/ARTIST/7BCBSHAQKDCYJNMV4IX8J6,click
2024-06-25T07:53:06.559Z,HTTPS://EN.WIKIPEDIA.ORG/WIKI/CROSS-ORIGIN_RESOURCE_SHARING,access
2024-06-25T07:53:08.939Z,[OBJECT HTMLINPUTELEMENT],click
2024-06-25T07:53:20.314Z,[OBJECT HTMLBUTTONELEMENT],click
2024-06-25T07:53:21.000Z,HTTPS://EN.WIKIPEDIA.ORG/WIKI/PRE-GREEK_SUBSTRATE,access
2024-06-25T07:55:51.339Z,HTTPS://EN.WIKIPEDIA.ORG/WIKI/HELLADIC_CHRONOLOGY,click
2024-06-25T07:55:52.035Z,HTTPS://EN.WIKIPEDIA.ORG/WIKI/HELLADIC_CHRONOLOGY,access
2024-06-25T07:56:12.624Z,HTTPS://EN.WIKIPEDIA.ORG/WIKI/PROTO-GREEK,click
2024-06-25T07:56:13.157Z,HTTPS://EN.WIKIPEDIA.ORG/WIKI/PROTO-GREEK_LANGUAGE,access
2024-06-25T07:56:35.842Z,HTTPS://EN.WIKIPEDIA.ORG/WIKI/PALEO-BALKAN_LANGUAGES,click
2024-06-25T07:56:36.254Z,HTTPS://EN.WIKIPEDIA.ORG/WIKI/PALEO-BALKAN_LANGUAGES,access
2024-06-25T07:56:37.353Z,[OBJECT HTMLIMAGEELEMENT],click
2024-06-25T07:56:38.130Z,HTTPS://EN.WIKIPEDIA.ORG/WIKI/FILE:INDO-EUROPEAN_MIGRATIONS.GIF,access
2024-06-25T07:56:54.440Z,[OBJECT HTMLIMAGEELEMENT],click
2024-06-25T07:56:55.231Z,HTTPS://UPLOAD.WIKIMEDIA.ORG/WIKIPEDIA/COMMONS/D/DB/INDO-EUROPEAN_MIGRATIONS.GIF,access
2024-06-25T07:58:32.324Z,HTTPS://CHATGPT.COM/,access
2024-06-25T16:42:30.028Z,[OBJECT SVGSVGELEMENT],click
2024-06-25T16:42:37.317Z,HTTPS://CHATGPT.COM/C/EF15055F-FD67-4AC3-8D13-33677F2FFD1D,access
2024-06-25T16:43:24.545Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T16:44:47.284Z,[OBJECT SVGSVGELEMENT],click
2024-06-25T16:44:48.711Z,[OBJECT SVGSVGELEMENT],click
2024-06-25T16:46:38.645Z,[OBJECT HTMLDIVELEMENT],click
2024-06-25T16:46:56.776Z,[OBJECT HTMLDIVELEMENT],click
